code,parent_code,name,region_type,center_lat,center_lng
43130390,43130,금가면,eup-myeon-dong,37.02942348991853,127.89507654322317
43130400,43130,동량면,eup-myeon-dong,37.00593756633879,127.99922242886672
43130410,43130,산척면,eup-myeon-dong,37.092798685713944,128.00380953752165
43130420,43130,엄정면,eup-myeon-dong,37.11202431722819,127.92627705574412
43130430,43130,소태면,eup-myeon-dong,37.120561638226576,127.84557416238647
43150,43,제천시,si-gun-gu,37.03501475435493,128.12748996649023
43150101,43150,의림동,eup-myeon-dong,37.14151426558433,128.20806893934397
43150102,43150,서부동,eup-myeon-dong,37.1363245968857,128.20273988372662
43150103,43150,동현동,eup-myeon-dong,37.131115189718955,128.21973646059726
43150104,43150,남천동,eup-myeon-dong,37.13551390427823,128.21362217659467
43150105,43150,교동,eup-myeon-dong,37.14035975191361,128.2193491089222
43150106,43150,중앙로1가,eup-myeon-dong,37.13647070218707,128.21118824097414
43150107,43150,중앙로2가,eup-myeon-dong,37.141673787303084,128.21228153921714
43150108,43150,명동,eup-myeon-dong,37.13543622160552,128.20593249125
43150109,43150,화산동,eup-myeon-dong,37.12965378332498,128.21374503005362
43150110,43150,영천동,eup-myeon-dong,37.127492359288695,128.2045950930834
43150111,43150,하소동,eup-myeon-dong,37.139727495288994,128.19312573008926
43150112,43150,신월동,eup-myeon-dong,37.165056358048886,128.18995049246627
43150113,43150,청전동,eup-myeon-dong,37.150366114358334,128.2086449425189
43150114,43150,모산동,eup-myeon-dong,37.179532179852856,128.19607197430082
43150115,43150,고암동,eup-myeon-dong,37.163475818219766,128.23152956048625
43150116,43150,장락동,eup-myeon-dong,37.14997312119773,128.2289305621879
43150117,43150,흑석동,eup-myeon-dong,37.14254198830008,128.25152046351536
43150118,43150,두학동,eup-myeon-dong,37.13372911349259,128.26436723760864
43150119,43150,고명동,eup-myeon-dong,37.11433266850919,128.24780653252978
43150120,43150,신백동,eup-myeon-dong,37.13226604684205,128.22923927078537
43150121,43150,강제동,eup-myeon-dong,37.11628032133653,128.2081183681338
43150122,43150,명지동,eup-myeon-dong,37.11102701391225,128.1955330339917
43150123,43150,산곡동,eup-myeon-dong,37.097870452653154,128.19262589175767
43150124,43150,왕암동,eup-myeon-dong,37.148337458643624,128.16041530708475
43150125,43150,천남동,eup-myeon-dong,37.12565420022848,128.186025758555
43150126,43150,신동,eup-myeon-dong,37.122761482357205,128.16381080795497
43150127,43150,자작동,eup-myeon-dong,37.115054605284854,128.29327484729032
43150128,43150,대랑동,eup-myeon-dong,37.092620166326874,128.25280752943172
43150250,43150,봉양읍,eup-myeon-dong,37.14980823047003,128.11139287102515
43150310,43150,금성면,eup-myeon-dong,37.06850905130361,128.17626119693676
43150320,43150,청풍면,eup-myeon-dong,37.01486340912578,128.16689596023355
43150330,43150,수산면,eup-myeon-dong,36.94180141065073,128.19893221176392
43150340,43150,덕산면,eup-myeon-dong,36.87525620459225,128.16514889486587
43150350,43150,한수면,eup-myeon-dong,36.91176067832137,128.09130884203702
43150360,43150,백운면,eup-myeon-dong,37.17108596061156,127.99983308309143
43150380,43150,송학면,eup-myeon-dong,37.19760607661227,128.25020886807397
43720,43,보은군,si-gun-gu,36.491374194738924,127.71042457863298
43720250,43720,보은읍,eup-myeon-dong,36.49162558143807,127.71773960308215
43720315,43720,속리산면,eup-myeon-dong,36.52062111350254,127.8337920879635
43720325,43720,장안면,eup-myeon-dong,36.47904345265705,127.80788811091898
43720330,43720,마로면,eup-myeon-dong,36.4205299146345,127.82328238648634
43720340,43720,탄부면,eup-myeon-dong,36.43786163267991,127.77612460141788
43720350,43720,삼승면,eup-myeon-dong,36.41918962917397,127.73871740542937
43720360,43720,수한면,eup-myeon-dong,36.46181041801863,127.66429187004478
43720370,43720,회남면,eup-myeon-dong,36.43252200749582,127.56807048810646
43720385,43720,회인면,eup-myeon-dong,36.5006138556993,127.60183371121165
43720390,43720,내북면,eup-myeon-dong,36.5514476507089,127.66432599065664
43720400,43720,산외면,eup-myeon-dong,36.572737201179706,127.75453228640761
43730,43,옥천군,si-gun-gu,36.307999105802516,127.68865978407047
43730250,43730,옥천읍,eup-myeon-dong,36.304012539860395,127.5946736932298
43730310,43730,동이면,eup-myeon-dong,36.30634872545333,127.65352446828021
43730320,43730,안남면,eup-myeon-dong,36.3541761863105,127.67811451322859
43730330,43730,안내면,eup-myeon-dong,36.392766487899564,127.65049974436502
43730340,43730,청성면,eup-myeon-dong,36.3300957309709,127.72321750594843
43730350,43730,청산면,eup-myeon-dong,36.34081052809641,127.82406387211114
43730360,43730,이원면,eup-myeon-dong,36.21911761279779,127.6341392327947
43730370,43730,군서면,eup-myeon-dong,36.2715261885148,127.5281443828332
43730380,43730,군북면,eup-myeon-dong,36.35302444723611,127.5659530190895
43740,43,영동군,si-gun-gu,36.164423277924435,127.8237916123199
43740250,43740,영동읍,eup-myeon-dong,36.16813144235415,127.80790254177019
43740310,43740,용산면,eup-myeon-dong,36.26041245062822,127.79168336173566
43740320,43740,황간면,eup-myeon-dong,36.23516161095396,127.90279810465839
43740335,43740,추풍령면,eup-myeon-dong,36.229260974042944,127.99848412604803
43740340,43740,매곡면,eup-myeon-dong,36.16795262890549,127.95253340047836
43740350,43740,상촌면,eup-myeon-dong,36.102604756293104,127.89367994613545
43740360,43740,양강면,eup-myeon-dong,36.11817818535064,127.75238494543466
43740370,43740,용화면,eup-myeon-dong,36.04696752100399,127.77273278836361
43740380,43740,학산면,eup-myeon-dong,36.08181292460475,127.68725162564948
43740390,43740,양산면,eup-myeon-dong,36.146533647118005,127.6432763885213
43740400,43740,심천면,eup-myeon-dong,36.21897239803466,127.70655958824472
43745,43,증평군,si-gun-gu,36.78067787638503,127.60096350865484
43745250,43745,증평읍,eup-myeon-dong,36.76475224125717,127.60096350865484
43745310,43745,도안면,eup-myeon-dong,36.825744115524344,127.60530757351523
43750,43,진천군,si-gun-gu,36.880419598334555,127.43649398789819
43750250,43750,진천읍,eup-myeon-dong,36.847287583221124,127.41820846195495
43750253,43750,덕산읍,eup-myeon-dong,36.90050604729481,127.51367840355985
43750320,43750,초평면,eup-myeon-dong,36.830363176052046,127.53103841754067
43750330,43750,문백면,eup-myeon-dong,36.798875847930915,127.44674612204605
43750340,43750,백곡면,eup-myeon-dong,36.9016861354854,127.34966450750548
43750350,43750,이월면,eup-myeon-dong,36.919229524254845,127.4321810105283
43750370,43750,광혜원면,eup-myeon-dong,36.975576290460424,127.42112508194253
43760,43,괴산군,si-gun-gu,36.77433596374837,127.8465910509686
43760250,43760,괴산읍,eup-myeon-dong,36.83080179059864,127.80517493338662
43760310,43760,감물면,eup-myeon-dong,36.840011927314485,127.8856878834836
43760320,43760,장연면,eup-myeon-dong,36.834823560719656,127.93028149652042
43760330,43760,연풍면,eup-myeon-dong,36.76684528538101,128.00319026475591
43760340,43760,칠성면,eup-myeon-dong,36.75412030118989,127.88645634189913
43760350,43760,문광면,eup-myeon-dong,36.77199679964514,127.77405737767637
43760360,43760,청천면,eup-myeon-dong,36.67811508766404,127.82428695701734
43760370,43760,청안면,eup-myeon-dong,36.74109518010468,127.68216322851845
43760390,43760,사리면,eup-myeon-dong,36.81746646834858,127.6856158976411
43760400,43760,소수면,eup-myeon-dong,36.849293795269745,127.72960180037235
43760410,43760,불정면,eup-myeon-dong,36.895628102166796,127.82689600372461
43770,43,음성군,si-gun-gu,36.9945583804343,127.62191441433416
43770250,43770,음성읍,eup-myeon-dong,36.943375414543105,127.65437263549367
43770253,43770,금왕읍,eup-myeon-dong,36.995075543514375,127.57857788515174
43770310,43770,소이면,eup-myeon-dong,36.916339780514434,127.75532587186962
43770320,43770,원남면,eup-myeon-dong,36.876953172730424,127.64750141753254
43770330,43770,맹동면,eup-myeon-dong,36.91664032808963,127.55225576400673
43770340,43770,대소면,eup-myeon-dong,36.96157452217375,127.49317954266243
43770350,43770,삼성면,eup-myeon-dong,37.01486340242148,127.49369983757114
43770360,43770,생극면,eup-myeon-dong,37.02965217458287,127.61182937442325
43770370,43770,감곡면,eup-myeon-dong,37.0977459088505,127.65898578570585
43800,43,단양군,si-gun-gu,36.98014110765695,128.43461071818217
43800250,43800,단양읍,eup-myeon-dong,36.96614414969481,128.40030135069583
43800253,43800,매포읍,eup-myeon-dong,37.047993958587774,128.30181682778465
43800310,43800,대강면,eup-myeon-dong,36.86927868028718,128.37613752868978
43800320,43800,가곡면,eup-myeon-dong,37.014335249558414,128.42868130952445
43800330,43800,영춘면,eup-myeon-dong,37.07251480030642,128.50586804009893
43800340,43800,어상천면,eup-myeon-dong,37.09954793000484,128.35006628636572
43800350,43800,적성면,eup-myeon-dong,37.0010479577911,128.279540912438
43800360,43800,단성면,eup-myeon-dong,36.89162052632848,128.29163379214003
44,,충청남도,si-do,36.52150889245627,126.59026815525226
44131,44,천안시 동남구,si-gun-gu,36.75597326977717,127.2143904710834
44131101,44131,대흥동,eup-myeon-dong,36.80804856425188,127.14805583583711
44131102,44131,성황동,eup-myeon-dong,36.81469272793939,127.15301187694337
44131103,44131,문화동,eup-myeon-dong,36.80944589741057,127.15330342738082
44131104,44131,사직동,eup-myeon-dong,36.80085529626092,127.14832421897114
44131105,44131,영성동,eup-myeon-dong,36.79956886401718,127.15196884981887
44131106,44131,오룡동,eup-myeon-dong,36.80544885182823,127.1503960598244
44131107,44131,원성동,eup-myeon-dong,36.80824401980806,127.161043342618
44131108,44131,구성동,eup-myeon-dong,36.79711782292188,127.17027290435678
44131109,44131,청수동,eup-myeon-dong,36.79226398980593,127.15344524383352
44131110,44131,삼룡동,eup-myeon-dong,36.77977942021222,127.17438682850185
44131111,44131,청당동,eup-myeon-dong,36.78133886812133,127.15160681421659
44131112,44131,유량동,eup-myeon-dong,36.815718430371604,127.1850209381781
44131113,44131,봉명동,eup-myeon-dong,36.81013202099534,127.13378615771317
44131114,44131,다가동,eup-myeon-dong,36.79529262857018,127.14268767262952
44131115,44131,용곡동,eup-myeon-dong,36.78845818047204,127.13863008745801
44131116,44131,신방동,eup-myeon-dong,36.77931239494862,127.12656057288808
44131117,44131,쌍용동,eup-myeon-dong,36.80258411372348,127.13261270817105
44131118,44131,신부동,eup-myeon-dong,36.82565964851622,127.16270996966958
44131119,44131,안서동,eup-myeon-dong,36.8376480766739,127.18844527520383
44131120,44131,구룡동,eup-myeon-dong,36.76470302295334,127.14833021764757
44131250,44131,목천읍,eup-myeon-dong,36.78866343161815,127.20836560449735
44131310,44131,풍세면,eup-myeon-dong,36.73707750017345,127.12345859425145
44131320,44131,광덕면,eup-myeon-dong,36.67105692309417,127.08624375845304
44131330,44131,북면,eup-myeon-dong,36.82683962906949,127.26904481340745
44131340,44131,성남면,eup-myeon-dong,36.72922079490685,127.23940582072885
44131350,44131,수신면,eup-myeon-dong,36.72405340106337,127.28508932709515
44131360,44131,병천면,eup-myeon-dong,36.79178020075575,127.30671362850269
44131370,44131,동면,eup-myeon-dong,36.783655829015316,127.37035414823279
44133,44,천안시 서북구,si-gun-gu,36.879000509831826,127.18233522774543
44133101,44133,와촌동,eup-myeon-dong,36.80937399938098,127.14514885555616
44133102,44133,성정동,eup-myeon-dong,36.818895951598805,127.13960034355088
44133103,44133,백석동,eup-myeon-dong,36.8270527071321,127.11569894499098
44133104,44133,두정동,eup-myeon-dong,36.831876760767635,127.1453567756732
44133105,44133,성성동,eup-myeon-dong,36.845034263266896,127.1267261105572
44133106,44133,차암동,eup-myeon-dong,36.84817746624661,127.11041911044688
44133107,44133,쌍용동,eup-myeon-dong,36.80109174133392,127.12287780588895
44133108,44133,불당동,eup-myeon-dong,36.80888650114296,127.10766287269307
44133109,44133,업성동,eup-myeon-dong,36.85705614874466,127.13425364049947
44133110,44133,신당동,eup-myeon-dong,36.85755897721768,127.1596441285377
44133111,44133,부대동,eup-myeon-dong,36.846789530481956,127.15557062460047
44133250,44133,성환읍,eup-myeon-dong,36.93089616104808,127.12844753653046
44133253,44133,성거읍,eup-myeon-dong,36.87690518548078,127.19071481063554
44133256,44133,직산읍,eup-myeon-dong,36.88984700309827,127.13814851285153
44133310,44133,입장면,eup-myeon-dong,36.91426225897085,127.2288263393537
44150,44,공주시,si-gun-gu,36.47818381303573,127.08293474353512
44150101,44150,반죽동,eup-myeon-dong,36.453908776527946,127.1187378146762
44150102,44150,봉황동,eup-myeon-dong,36.4479742211212,127.11978096220561
44150103,44150,중학동,eup-myeon-dong,36.44756240583949,127.12457792629496
44150104,44150,중동,eup-myeon-dong,36.45360748084268,127.12652820766908
44150105,44150,산성동,eup-myeon-dong,36.45872439690877,127.12607933157372
44150106,44150,교동,eup-myeon-dong,36.46008542540707,127.11832083785879
44150107,44150,웅진동,eup-myeon-dong,36.455924024675994,127.10616047434377
44150108,44150,금성동,eup-myeon-dong,36.465658366689496,127.12317750163456
44150109,44150,옥룡동,eup-myeon-dong,36.45215983564363,127.13501641125852
44150110,44150,금학동,eup-myeon-dong,36.43044527772901,127.12462336832726
44150111,44150,봉정동,eup-myeon-dong,36.43600340446403,127.09248428172866
44150112,44150,주미동,eup-myeon-dong,36.42563914514383,127.105071382047
44150113,44150,태봉동,eup-myeon-dong,36.41123257254577,127.09156822833926
44150114,44150,오곡동,eup-myeon-dong,36.40343852263203,127.11381055275601
44150115,44150,신기동,eup-myeon-dong,36.42893691838176,127.14789084068798
44150116,44150,소학동,eup-myeon-dong,36.44587728047976,127.15179126546252
44150117,44150,상왕동,eup-myeon-dong,36.43172093843081,127.17900336805553
44150118,44150,무릉동,eup-myeon-dong,36.46093671511148,127.17257859367174
44150119,44150,월송동,eup-myeon-dong,36.46625472758645,127.15712237311635
44150120,44150,신관동,eup-myeon-dong,36.4698995694211,127.13399250463814
44150121,44150,금흥동,eup-myeon-dong,36.483548625962456,127.14507993419795
44150122,44150,쌍신동,eup-myeon-dong,36.48361030811209,127.11930043651228
44150123,44150,월미동,eup-myeon-dong,36.49059622915881,127.11172629974311
44150124,44150,검상동,eup-myeon-dong,36.43552940731354,127.07288135309858
44150125,44150,석장리동,eup-myeon-dong,36.45432200117254,127.18886997598665
44150126,44150,송선동,eup-myeon-dong,36.48684147232855,127.16797996133275
44150127,44150,동현동,eup-myeon-dong,36.479884402613266,127.17893192922068
44150250,44150,유구읍,eup-myeon-dong,36.60394545353663,126.96792354795869
44150310,44150,이인면,eup-myeon-dong,36.37357032654323,127.06566118300765
44150320,44150,탄천면,eup-myeon-dong,36.33193537845978,127.03336134478715
44150330,44150,계룡면,eup-myeon-dong,36.364643602663875,127.15628268623739
44150340,44150,반포면,eup-myeon-dong,36.384542189393144,127.23441441879865
44150360,44150,의당면,eup-myeon-dong,36.54499630485935,127.15845670663165
44150370,44150,정안면,eup-myeon-dong,36.59058481588922,127.08828243734513
44150380,44150,우성면,eup-myeon-dong,36.476954694444075,127.04531710850048
44150390,44150,사곡면,eup-myeon-dong,36.53489462011754,127.03493181874725
44150400,44150,신풍면,eup-myeon-dong,36.50689344587748,126.94797798636722
44180,44,보령시,si-gun-gu,36.349955759334364,126.34710074683665
44180101,44180,대천동,eup-myeon-dong,36.3543480537453,126.57696388257597
44180102,44180,죽정동,eup-myeon-dong,36.36890946077766,126.61049810788211
44180103,44180,화산동,eup-myeon-dong,36.36582370203578,126.62599635805333
44180104,44180,동대동,eup-myeon-dong,36.35150504451876,126.61842603576711
44180105,44180,명천동,eup-myeon-dong,36.33425580156069,126.61441122265492
44180106,44180,궁촌동,eup-myeon-dong,36.33850087271978,126.59307341517601
44180107,44180,내항동,eup-myeon-dong,36.338980205997444,126.57684395364458
44180108,44180,남곡동,eup-myeon-dong,36.33599325005534,126.55750352707207
44180109,44180,요암동,eup-myeon-dong,36.326428466479655,126.55503757918467
44180110,44180,신흑동,eup-myeon-dong,36.31380836639309,126.52272948746065
44180250,44180,웅천읍,eup-myeon-dong,36.23830949435577,126.58664127933508
44180310,44180,주포면,eup-myeon-dong,36.40956140281564,126.57798796836579
44180320,44180,오천면,eup-myeon-dong,36.327123672176214,126.26302312059875
44180330,44180,천북면,eup-myeon-dong,36.48029447431813,126.54160799332573
44180340,44180,청소면,eup-myeon-dong,36.45460104820353,126.60568040422032
44180350,44180,청라면,eup-myeon-dong,36.405487457746204,126.66231561879397
44180360,44180,남포면,eup-myeon-dong,36.291453493990986,126.58156266235727
44180380,44180,주산면,eup-myeon-dong,36.211011749323276,126.61320002338041
44180390,44180,미산면,eup-myeon-dong,36.244851042707175,126.68822034726924
44180400,44180,성주면,eup-myeon-dong,36.32437755998003,126.66096883829138
44180410,44180,주교면,eup-myeon-dong,36.37782333183594,126.54723413480947
44200,44,아산시,si-gun-gu,36.795426474159086,126.97440378401963
44200101,44200,온천동,eup-myeon-dong,36.786922005236335,127.00275100842447
44200102,44200,실옥동,eup-myeon-dong,36.79332605545285,126.98647328955515
44200103,44200,방축동,eup-myeon-dong,36.77482700066805,126.98502914104806
44200104,44200,기산동,eup-myeon-dong,36.75125498860095,126.96751300453732
44200105,44200,초사동,eup-myeon-dong,36.745011542084235,126.98063804467785
44200106,44200,신인동,eup-myeon-dong,36.75607204834904,126.98602183148148
44200107,44200,법곡동,eup-myeon-dong,36.76011213923708,127.0048295396991
44200108,44200,장존동,eup-myeon-dong,36.74999975682802,127.01027798697069
44200109,44200,좌부동,eup-myeon-dong,36.75444358898847,127.02718574098941
44200110,44200,읍내동,eup-myeon-dong,36.76227079314329,127.0243410570831
44200111,44200,풍기동,eup-myeon-dong,36.77233194245123,127.02275086197767
44200112,44200,용화동,eup-myeon-dong,36.7702004972102,127.00118143204998
44200113,44200,모종동,eup-myeon-dong,36.783776871494894,127.0211132991924
44200114,44200,권곡동,eup-myeon-dong,36.79113201901229,127.0156673216543
44200115,44200,배미동,eup-myeon-dong,36.79440125318535,126.97061154328298
44200116,44200,득산동,eup-myeon-dong,36.780552608985644,126.96691664918606
44200117,44200,점양동,eup-myeon-dong,36.7676786712515,126.96979225659362
44200118,44200,신동,eup-myeon-dong,36.78509284901339,127.03310398452736
44200119,44200,남동,eup-myeon-dong,36.7686881106578,127.03480784776846
44200250,44200,염치읍,eup-myeon-dong,36.82163875127195,126.97705824924847
44200253,44200,배방읍,eup-myeon-dong,36.75251738081066,127.07453592244339
44200310,44200,송악면,eup-myeon-dong,36.697335825786276,126.99417614183798
44200330,44200,탕정면,eup-myeon-dong,36.807805248439905,127.06658845773407
44200350,44200,음봉면,eup-myeon-dong,36.86545504529632,127.03928774411742
44200360,44200,둔포면,eup-myeon-dong,36.906889477595854,127.03984167458793
44200370,44200,영인면,eup-myeon-dong,36.885316324531566,126.96358614766405
44200380,44200,인주면,eup-myeon-dong,36.86307879858888,126.88628205636395
44200390,44200,선장면,eup-myeon-dong,36.79504855196822,126.87784386708444
44200400,44200,도고면,eup-myeon-dong,36.73714284676524,126.89631257196406
44200410,44200,신창면,eup-myeon-dong,36.78261273529793,126.93052271797694
44210,44,서산시,si-gun-gu,36.81346621623564,126.48474799502739
44210101,44210,읍내동,eup-myeon-dong,36.78417479671126,126.44409357093842
44210102,44210,동문동,eup-myeon-dong,36.78762296753705,126.46188680955166
44210103,44210,갈산동,eup-myeon-dong,36.794544190982855,126.43312511149436
44210104,44210,온석동,eup-myeon-dong,36.79922534542965,126.46898489796108
44210105,44210,잠홍동,eup-myeon-dong,36.789190301878286,126.48033506833238
44210106,44210,수석동,eup-myeon-dong,36.76688344769879,126.48772803644162
44210107,44210,석림동,eup-myeon-dong,36.77077845855584,126.47056927004473
44210108,44210,석남동,eup-myeon-dong,36.76375337801723,126.46069272133799
44210109,44210,예천동,eup-myeon-dong,36.7676327093277,126.43931676998247
44210110,44210,죽성동,eup-myeon-dong,36.74766211378305,126.44342325856441
44210111,44210,양대동,eup-myeon-dong,36.73018611642213,126.45276686686822
44210112,44210,오남동,eup-myeon-dong,36.74971812922763,126.48085944056831
44210113,44210,장동,eup-myeon-dong,36.73488021683094,126.48075174988999
44210114,44210,덕지천동,eup-myeon-dong,36.73702969998411,126.49796581970695
44210250,44210,대산읍,eup-myeon-dong,36.96601382814351,126.40301768546027
44210310,44210,인지면,eup-myeon-dong,36.74619340341131,126.4170375125517
44210320,44210,부석면,eup-myeon-dong,36.68412115185904,126.39621941741187
44210330,44210,팔봉면,eup-myeon-dong,36.83762689569288,126.36413447109021
44210340,44210,지곡면,eup-myeon-dong,36.88838324375219,126.40773728042295
44210360,44210,성연면,eup-myeon-dong,36.84010428581649,126.45887202062292
44210370,44210,음암면,eup-myeon-dong,36.79186899715265,126.51606236383469
44210380,44210,운산면,eup-myeon-dong,36.77771023098886,126.58882680729843
44210390,44210,해미면,eup-myeon-dong,36.710925136144176,126.53080115949348
44210400,44210,고북면,eup-myeon-dong,36.66639333941208,126.51740759289243
44230,44,논산시,si-gun-gu,36.20165919321321,127.15860994237187
44230101,44230,화지동,eup-myeon-dong,36.20742251603127,127.0888847886047
44230102,44230,반월동,eup-myeon-dong,36.205789281269205,127.08862523613791
44230103,44230,대교동,eup-myeon-dong,36.209043966683524,127.08531219638088
44230104,44230,부창동,eup-myeon-dong,36.197671917861015,127.07419667160558
44230105,44230,취암동,eup-myeon-dong,36.198871827649825,127.09483848983744
44230106,44230,등화동,eup-myeon-dong,36.18551303601852,127.0663101833035
44230107,44230,지산동,eup-myeon-dong,36.20272859871284,127.11103883580796
44230108,44230,덕지동,eup-myeon-dong,36.21196817859911,127.1021874264336
44230109,44230,내동,eup-myeon-dong,36.182403182910804,127.10120752963596
44230110,44230,강산동,eup-myeon-dong,36.186876451448576,127.08534519317499
44230111,44230,관촉동,eup-myeon-dong,36.18898215810074,127.1132995894229
44230250,44230,강경읍,eup-myeon-dong,36.15200470402972,127.01882066992496
44230253,44230,연무읍,eup-myeon-dong,36.10729750806583,127.0987470961212
44230310,44230,성동면,eup-myeon-dong,36.20013227351009,127.03025397829845
44230320,44230,광석면,eup-myeon-dong,36.24121027701361,127.08370023062844
44230330,44230,노성면,eup-myeon-dong,36.289368938206806,127.10450610911457
44230340,44230,상월면,eup-myeon-dong,36.284632168458785,127.16210289906795
44230350,44230,부적면,eup-myeon-dong,36.2052352122318,127.14010760736348
44230360,44230,연산면,eup-myeon-dong,36.22788908693182,127.18672175396372
44230380,44230,벌곡면,eup-myeon-dong,36.18244397856021,127.28436046970539
44230390,44230,양촌면,eup-myeon-dong,36.14443753771333,127.23794955185639
44230400,44230,가야곡면,eup-myeon-dong,36.13298192012341,127.16979321942378
44230410,44230,은진면,eup-myeon-dong,36.16384945113414,127.11025132677145
44230420,44230,채운면,eup-myeon-dong,36.16043247208265,127.05086180978032
44250,44,계룡시,si-gun-gu,36.29100468074371,127.24413120893497
44250101,44250,금암동,eup-myeon-dong,36.27361211440359,127.25318372236825
44250310,44250,두마면,eup-myeon-dong,36.253773319919944,127.26451076180595
44250315,44250,엄사면,eup-myeon-dong,36.276348011392045,127.22528284886627
44250330,44250,신도안면,eup-myeon-dong,36.320604223322825,127.22858804189846
44270,44,당진시,si-gun-gu,36.90700791162182,126.63083008548875
44270101,44270,읍내동,eup-myeon-dong,36.89487141841198,126.63363852235426
44270102,44270,채운동,eup-myeon-dong,36.89126329896338,126.61869601514886
44270103,44270,우두동,eup-myeon-dong,36.9161444253294,126.62367490758534
44270104,44270,원당동,eup-myeon-dong,36.90894752877173,126.65303810052475
44270105,44270,시곡동,eup-myeon-dong,36.89675374589072,126.67145194724625
44270106,44270,수청동,eup-myeon-dong,36.89146427838353,126.65348095598748
44270107,44270,대덕동,eup-myeon-dong,36.87660859980469,126.64537991724501
44270108,44270,행정동,eup-myeon-dong,36.87870374463142,126.61262026129299
44270109,44270,용연동,eup-myeon-dong,36.86036107791146,126.63317747284111
44270110,44270,사기소동,eup-myeon-dong,36.846865197645755,126.62029925378897
44270111,44270,구룡동,eup-myeon-dong,36.825167034455546,126.61147486741584
44270250,44270,합덕읍,eup-myeon-dong,36.790763486276646,126.78551342341808
44270253,44270,송악읍,eup-myeon-dong,36.92473850836447,126.74270479043275
44270310,44270,고대면,eup-myeon-dong,36.93909571002934,126.57198348472593
44270320,44270,석문면,eup-myeon-dong,37.00870030243643,126.52625519592263
44270330,44270,대호지면,eup-myeon-dong,36.914841920037006,126.51842431049013
44270340,44270,정미면,eup-myeon-dong,36.86423272007752,126.56113102869544
44270350,44270,면천면,eup-myeon-dong,36.81816039719811,126.66613777233968
44270360,44270,순성면,eup-myeon-dong,36.84808892805981,126.71447947307391
44270370,44270,우강면,eup-myeon-dong,36.829991631888475,126.80756742113556
44270380,44270,신평면,eup-myeon-dong,36.90432655625162,126.78292749999622
44270390,44270,송산면,eup-myeon-dong,36.95342979874863,126.6733734814566
44710,44,금산군,si-gun-gu,36.12522638811259,127.4788815256415
44710250,44710,금산읍,eup-myeon-dong,36.09554071602854,127.47293064941113
44710310,44710,금성면,eup-myeon-dong,36.1397184311713,127.46344563094522
44710320,44710,제원면,eup-myeon-dong,36.13215829906346,127.5642123434023
44710330,44710,부리면,eup-myeon-dong,36.05233706838986,127.57735681071827
44710340,44710,군북면,eup-myeon-dong,36.1692552587356,127.54272098191733
44710350,44710,남일면,eup-myeon-dong,36.03834513683708,127.50412093673111
44710360,44710,남이면,eup-myeon-dong,36.04260971099336,127.42802162536077
44710370,44710,진산면,eup-myeon-dong,36.14941175968906,127.38545998154487
44710380,44710,복수면,eup-myeon-dong,36.21045225252783,127.40711578364495
44710390,44710,추부면,eup-myeon-dong,36.20459158088879,127.48979922760795
44760,44,부여군,si-gun-gu,36.22903728856366,126.87438006942159
44760250,44760,부여읍,eup-myeon-dong,36.28390371259732,126.94452766594873
44760310,44760,규암면,eup-myeon-dong,36.28314925643437,126.87446019468577
44760320,44760,은산면,eup-myeon-dong,36.32955980555708,126.8135098997328
44760330,44760,외산면,eup-myeon-dong,36.31854955028001,126.72630702864086
44760340,44760,내산면,eup-myeon-dong,36.28100973857194,126.76186757591952
44760350,44760,구룡면,eup-myeon-dong,36.261009357222065,126.81697498325724
44760360,44760,홍산면,eup-myeon-dong,36.23165918544612,126.76822838038538
44760370,44760,옥산면,eup-myeon-dong,36.20639891329347,126.73683734247697
44760380,44760,남면,eup-myeon-dong,36.21402530729668,126.81124783919506
44760390,44760,충화면,eup-myeon-dong,36.169520022521596,126.8307753449285
44760400,44760,양화면,eup-myeon-dong,36.11577617282754,126.85326918347067
44760410,44760,임천면,eup-myeon-dong,36.18246357173162,126.8889022106192
44760420,44760,장암면,eup-myeon-dong,36.225917299723264,126.89138348103654
44760430,44760,세도면,eup-myeon-dong,36.182819695712546,126.95612393707809
44760440,44760,석성면,eup-myeon-dong,36.23488979405005,127.00018544164715
44760450,44760,초촌면,eup-myeon-dong,36.26718325704796,127.02129177016691
44770,44,서천군,si-gun-gu,36.09156140962303,126.66984569244092
44770250,44770,장항읍,eup-myeon-dong,36.017437344409394,126.66549524706971
44770253,44770,서천읍,eup-myeon-dong,36.08606761184129,126.69601283556332
44770310,44770,마서면,eup-myeon-dong,36.04463438847579,126.66790124644433
44770320,44770,화양면,eup-myeon-dong,36.05173163556094,126.78841553918144
44770330,44770,기산면,eup-myeon-dong,36.077227249588745,126.76267376013391
44770340,44770,한산면,eup-myeon-dong,36.0893302880933,126.8286630953305
44770350,44770,마산면,eup-myeon-dong,36.138875711539995,126.79656189881435
44770360,44770,시초면,eup-myeon-dong,36.11877899457948,126.75337077002041
44770370,44770,문산면,eup-myeon-dong,36.14683383999284,126.7380115786926
44770380,44770,판교면,eup-myeon-dong,36.15642164292531,126.67990083706144
44770390,44770,종천면,eup-myeon-dong,36.10627239169532,126.66573676038321
44770400,44770,비인면,eup-myeon-dong,36.13521560183845,126.55687525590339
44770410,44770,서면,eup-myeon-dong,36.16037663281742,126.54804382483373
44790,44,청양군,si-gun-gu,36.44315504368802,126.85008784286296
